groupe,subject_id,part,id_2_back,trial_id,False-alarm,Mismatch,No-input,Non-target,Target,Score,rt
control,39,2_back_post,4,9,0,0,0,1,0,1,589
control,39,2_back_post,4,10,0,0,0,1,0,1,648
control,39,2_back_post,4,11,0,0,0,0,1,1,617
control,39,2_back_post,4,12,0,0,0,1,0,1,645
control,39,2_back_post,4,13,0,0,0,1,0,1,561
control,39,2_back_post,4,14,0,0,0,0,1,1,789
control,39,2_back_post,4,15,0,0,0,1,0,1,513
control,39,2_back_post,4,16,0,0,0,1,0,1,430
control,39,2_back_post,4,17,0,0,0,1,0,1,449
control,39,2_back_post,4,18,0,0,0,0,1,1,362
control,39,2_back_post,4,19,0,0,0,0,1,1,480
control,39,2_back_post,4,20,0,0,0,1,0,1,395
control,39,2_back_post,4,21,0,0,0,1,0,1,464
control,39,2_back_post,4,22,0,0,0,1,0,1,517
control,39,2_back_post,4,23,0,0,0,1,0,1,431
control,39,2_back_post,4,24,0,0,0,0,1,1,620
control,39,2_back_post,4,25,0,0,0,1,0,1,392
control,39,2_back_post,4,26,0,0,0,1,0,1,540
control,39,2_back_post,4,27,0,0,0,1,0,1,560
control,39,2_back_post,4,28,0,0,0,1,0,1,457
control,39,2_back_post,4,29,0,0,0,1,0,1,385
control,39,2_back_post,4,30,0,0,0,1,0,1,735
control,39,2_back_post,4,31,0,0,0,0,1,1,278
control,39,2_back_post,4,32,0,0,0,1,0,1,532
control,39,2_back_post,4,33,0,0,0,1,0,1,425
control,39,2_back_post,4,34,0,0,0,1,0,1,382
control,39,2_back_post,4,35,0,0,0,1,0,1,653
control,39,2_back_post,4,36,0,0,0,1,0,1,436
control,39,2_back_post,4,37,0,0,0,0,1,1,325
control,39,2_back_post,4,38,0,0,0,1,0,1,535
control,39,2_back_post,4,39,0,0,0,1,0,1,462
control,39,2_back_post,4,40,0,0,0,0,1,1,281
control,39,2_back_post,4,41,0,0,0,1,0,1,372
control,41,2_back_pre,1,0,0,0,0,1,0,1,924
control,41,2_back_pre,1,1,0,0,0,1,0,1,667
control,41,2_back_pre,1,2,0,0,0,1,0,1,660
control,41,2_back_pre,1,3,0,0,0,1,0,1,752
control,41,2_back_pre,1,4,0,1,0,0,0,-1,943
control,41,2_back_pre,1,5,0,0,0,1,0,1,806
control,41,2_back_pre,1,6,0,0,0,1,0,1,515
control,41,2_back_pre,1,7,0,0,0,0,1,1,440
control,41,2_back_pre,1,8,0,1,0,0,0,-1,495
control,41,2_back_pre,1,9,0,0,0,1,0,1,469
control,41,2_back_pre,1,10,0,0,0,1,0,1,496
control,41,2_back_pre,1,11,0,0,0,1,0,1,438
control,41,2_back_pre,1,12,0,0,0,1,0,1,1319
control,41,2_back_pre,1,13,0,0,0,1,0,1,776
control,41,2_back_pre,1,14,0,0,0,1,0,1,436
control,41,2_back_pre,1,15,0,1,0,0,0,-1,684
control,41,2_back_pre,1,16,0,1,0,0,0,-1,1190
control,41,2_back_pre,1,17,0,0,0,1,0,1,804
control,41,2_back_pre,1,18,1,0,0,0,0,-1,778
control,41,2_back_pre,1,19,0,0,0,1,0,1,820
control,41,2_back_pre,1,20,0,0,0,1,0,1,670
control,41,2_back_pre,1,21,0,0,0,0,1,1,715
control,41,2_back_pre,1,22,0,0,0,1,0,1,614
control,41,2_back_pre,1,23,1,0,0,0,0,-1,918
control,41,2_back_pre,1,24,0,1,0,0,0,-1,776
control,41,2_back_pre,1,25,0,0,0,1,0,1,460
control,41,2_back_pre,1,26,0,0,0,1,0,1,460
control,41,2_back_pre,1,27,0,0,0,1,0,1,505
control,41,2_back_pre,1,28,1,0,0,0,0,-1,577
control,41,2_back_pre,1,29,0,0,0,1,0,1,404
control,41,2_back_pre,1,30,0,0,0,1,0,1,500
control,41,2_back_pre,1,31,0,1,0,0,0,-1,1151
control,41,2_back_pre,1,32,0,0,0,1,0,1,987
control,41,2_back_pre,1,33,0,0,0,1,0,1,1246
control,41,2_back_pre,1,34,0,0,0,0,1,1,987
control,41,2_back_pre,1,35,0,0,0,1,0,1,997
control,41,2_back_pre,1,36,1,0,0,0,0,-1,814
control,41,2_back_pre,1,37,0,0,0,1,0,1,705
control,41,2_back_pre,1,38,0,0,0,1,0,1,586
control,41,2_back_pre,1,39,0,1,0,0,0,-1,583
control,41,2_back_pre,1,40,0,0,0,1,0,1,518
control,41,2_back_pre,1,41,1,0,0,0,0,-1,960
control,41,2_back_pre,2,0,0,0,0,1,0,1,753
control,41,2_back_pre,2,1,0,0,0,1,0,1,735
control,41,2_back_pre,2,2,0,0,0,1,0,1,769
control,41,2_back_pre,2,3,0,0,0,1,0,1,673
control,41,2_back_pre,2,4,0,1,0,0,0,-1,963
control,41,2_back_pre,2,5,0,0,0,1,0,1,707
control,41,2_back_pre,2,6,1,0,0,0,0,-1,790
control,41,2_back_pre,2,7,0,0,0,1,0,1,593
control,41,2_back_pre,2,8,0,0,0,1,0,1,495
control,41,2_back_pre,2,9,0,0,0,0,1,1,627
control,41,2_back_pre,2,10,0,0,0,1,0,1,373
control,41,2_back_pre,2,11,0,0,0,1,0,1,590
control,41,2_back_pre,2,12,0,1,0,0,0,-1,687
control,41,2_back_pre,2,13,0,0,0,1,0,1,590
control,41,2_back_pre,2,14,0,0,0,1,0,1,507
control,41,2_back_pre,2,15,0,0,0,1,0,1,731
control,41,2_back_pre,2,16,0,0,0,1,0,1,412
control,41,2_back_pre,2,17,0,0,0,1,0,1,488
control,41,2_back_pre,2,18,0,0,0,1,0,1,469
control,41,2_back_pre,2,19,0,1,0,0,0,-1,881
control,41,2_back_pre,2,20,0,0,0,1,0,1,735
control,41,2_back_pre,2,21,0,0,0,1,0,1,512
control,41,2_back_pre,2,22,0,1,0,0,0,-1,508
control,41,2_back_pre,2,23,0,0,0,1,0,1,498
control,41,2_back_pre,2,24,0,0,0,1,0,1,520
control,41,2_back_pre,2,25,0,0,0,1,0,1,674
control,41,2_back_pre,2,26,0,0,0,1,0,1,504
control,41,2_back_pre,2,27,0,0,0,0,1,1,693
control,41,2_back_pre,2,28,0,0,0,1,0,1,573
control,41,2_back_pre,2,29,0,0,0,1,0,1,470
control,41,2_back_pre,2,30,0,0,0,0,1,1,578
control,41,2_back_pre,2,31,0,0,0,1,0,1,554
control,41,2_back_pre,2,32,1,0,0,0,0,-1,446
control,41,2_back_pre,2,33,0,1,0,0,0,-1,797
control,41,2_back_pre,2,34,0,0,0,1,0,1,804
control,41,2_back_pre,2,35,0,0,0,1,0,1,646
control,41,2_back_pre,2,36,0,0,0,0,1,1,753
control,41,2_back_pre,2,37,0,0,0,0,1,1,1233
control,41,2_back_pre,2,38,0,0,0,1,0,1,961
control,41,2_back_pre,2,39,0,0,0,1,0,1,1062
control,41,2_back_pre,2,40,0,0,0,1,0,1,687
control,41,2_back_pre,2,41,0,0,0,1,0,1,466
control,41,2_back_post,3,0,0,0,1,0,0,-1,
control,41,2_back_post,3,1,0,0,0,1,0,1,901
control,41,2_back_post,3,2,0,0,0,1,0,1,765
control,41,2_back_post,3,3,0,1,0,0,0,-1,765
control,41,2_back_post,3,4,0,0,0,1,0,1,636
control,41,2_back_post,3,5,0,0,0,1,0,1,790
control,41,2_back_post,3,6,0,0,0,1,0,1,539
control,41,2_back_post,3,7,0,0,0,1,0,1,710
control,41,2_back_post,3,8,0,0,0,1,0,1,630
control,41,2_back_post,3,9,0,0,0,1,0,1,322
control,41,2_back_post,3,10,0,1,0,0,0,-1,422
control,41,2_back_post,3,11,0,0,0,1,0,1,507
control,41,2_back_post,3,12,0,0,0,1,0,1,614
control,41,2_back_post,3,13,0,1,0,0,0,-1,532
control,41,2_back_post,3,14,0,0,0,1,0,1,643
control,41,2_back_post,3,15,0,0,0,1,0,1,710
control,41,2_back_post,3,16,0,0,0,0,1,1,404
control,41,2_back_post,3,17,0,0,0,1,0,1,639
control,41,2_back_post,3,18,1,0,0,0,0,-1,739
control,41,2_back_post,3,19,0,0,0,1,0,1,615
control,41,2_back_post,3,20,0,0,0,1,0,1,563
control,41,2_back_post,3,21,0,0,0,0,1,1,681
control,41,2_back_post,3,22,0,0,0,1,0,1,591
control,41,2_back_post,3,23,0,0,0,1,0,1,422
control,41,2_back_post,3,24,0,0,0,1,0,1,446
control,41,2_back_post,3,25,0,1,0,0,0,-1,647
control,41,2_back_post,3,26,0,0,0,1,0,1,576
control,41,2_back_post,3,27,1,0,0,0,0,-1,807
control,41,2_back_post,3,28,0,0,0,1,0,1,896
control,41,2_back_post,3,29,0,0,0,1,0,1,664
control,41,2_back_post,3,30,0,1,0,0,0,-1,682
control,41,2_back_post,3,31,0,0,0,1,0,1,348
control,41,2_back_post,3,32,1,0,0,0,0,-1,519
control,41,2_back_post,3,33,0,1,0,0,0,-1,735
control,41,2_back_post,3,34,0,0,0,1,0,1,740
control,41,2_back_post,3,35,0,0,0,1,0,1,586
control,41,2_back_post,3,36,0,1,0,0,0,-1,720
control,41,2_back_post,3,37,0,0,0,0,1,1,365
control,41,2_back_post,3,38,0,0,0,1,0,1,907
control,41,2_back_post,3,39,0,0,0,1,0,1,615
control,41,2_back_post,3,40,0,0,0,1,0,1,577
control,41,2_back_post,3,41,0,0,0,1,0,1,697
control,41,2_back_post,4,0,0,0,1,0,0,-1,799
control,41,2_back_post,4,1,0,0,0,1,0,1,658
control,41,2_back_post,4,2,0,0,0,1,0,1,569
control,41,2_back_post,4,3,0,0,0,0,1,1,681
control,41,2_back_post,4,4,0,0,0,1,0,1,989
control,41,2_back_post,4,5,1,0,0,0,0,-1,776
control,41,2_back_post,4,6,0,0,0,1,0,1,859
control,41,2_back_post,4,7,0,0,0,1,0,1,525
control,41,2_back_post,4,8,0,0,0,0,1,1,787
control,41,2_back_post,4,9,0,0,0,1,0,1,730
control,41,2_back_post,4,10,0,0,0,1,0,1,503
control,41,2_back_post,4,11,0,0,0,0,1,1,677
control,41,2_back_post,4,12,0,0,0,1,0,1,663
control,41,2_back_post,4,13,0,0,0,1,0,1,732
control,41,2_back_post,4,14,0,0,0,0,1,1,678
control,41,2_back_post,4,15,0,0,0,1,0,1,511
control,41,2_back_post,4,16,0,0,0,1,0,1,537
control,41,2_back_post,4,17,0,0,0,1,0,1,749
control,41,2_back_post,4,18,0,1,0,0,0,-1,692
control,41,2_back_post,4,19,0,0,0,0,1,1,672
control,41,2_back_post,4,20,0,0,0,1,0,1,625
control,41,2_back_post,4,21,0,0,0,1,0,1,632
control,41,2_back_post,4,22,0,0,0,1,0,1,636
control,41,2_back_post,4,23,0,0,0,1,0,1,620
control,41,2_back_post,4,24,0,0,0,0,1,1,647
control,41,2_back_post,4,25,0,0,0,1,0,1,711
control,41,2_back_post,4,26,0,0,0,1,0,1,643
control,41,2_back_post,4,27,0,0,0,1,0,1,677
control,41,2_back_post,4,28,0,0,0,1,0,1,963
control,41,2_back_post,4,29,0,0,0,1,0,1,694
control,41,2_back_post,4,30,1,0,0,0,0,-1,569
control,41,2_back_post,4,31,0,1,0,0,0,-1,647
control,41,2_back_post,4,32,0,0,0,1,0,1,449
control,41,2_back_post,4,33,0,0,0,1,0,1,379
control,41,2_back_post,4,34,0,0,0,1,0,1,818
control,41,2_back_post,4,35,0,0,0,1,0,1,664
control,41,2_back_post,4,36,0,0,0,1,0,1,710
control,41,2_back_post,4,37,0,1,0,0,0,-1,621
control,41,2_back_post,4,38,0,0,0,1,0,1,1007
control,41,2_back_post,4,39,1,0,0,0,0,-1,504
control,41,2_back_post,4,40,0,1,0,0,0,-1,876
control,41,2_back_post,4,41,0,0,0,1,0,1,1108
control,45,2_back_pre,1,0,0,0,0,1,0,1,901
control,45,2_back_pre,1,1,0,0,0,1,0,1,435
control,45,2_back_pre,1,2,0,0,0,1,0,1,649
control,45,2_back_pre,1,3,0,0,0,1,0,1,563
control,45,2_back_pre,1,4,0,0,0,0,1,1,356
control,45,2_back_pre,1,5,0,0,0,1,0,1,584
control,45,2_back_pre,1,6,0,0,0,1,0,1,540
control,45,2_back_pre,1,7,0,1,0,0,0,-1,767
control,45,2_back_pre,1,8,0,1,0,0,0,-1,683
control,45,2_back_pre,1,9,0,0,0,1,0,1,509
control,45,2_back_pre,1,10,0,0,0,1,0,1,550
control,45,2_back_pre,1,11,0,0,0,1,0,1,625
control,45,2_back_pre,1,12,0,0,0,1,0,1,1000
control,45,2_back_pre,1,13,0,0,0,1,0,1,664
control,45,2_back_pre,1,14,0,0,0,1,0,1,541
control,45,2_back_pre,1,15,0,0,0,0,1,1,404
control,45,2_back_pre,1,16,0,0,0,0,1,1,344
control,45,2_back_pre,1,17,0,0,0,1,0,1,682
control,45,2_back_pre,1,18,0,0,0,1,0,1,760
control,45,2_back_pre,1,19,0,0,0,1,0,1,648
control,45,2_back_pre,1,20,0,0,0,1,0,1,509
control,45,2_back_pre,1,21,0,0,0,0,1,1,
control,45,2_back_pre,1,22,0,0,0,1,0,1,442
control,45,2_back_pre,1,23,0,0,0,1,0,1,478
control,45,2_back_pre,1,24,0,0,0,0,1,1,570
control,45,2_back_pre,1,25,0,0,0,1,0,1,452
control,45,2_back_pre,1,26,0,0,0,1,0,1,577
control,45,2_back_pre,1,27,0,0,0,1,0,1,483
control,45,2_back_pre,1,28,1,0,0,0,0,-1,637
control,45,2_back_pre,1,29,0,0,0,1,0,1,438
control,45,2_back_pre,1,30,0,0,0,1,0,1,621
control,45,2_back_pre,1,31,0,1,0,0,0,-1,279
control,45,2_back_pre,1,32,0,0,0,1,0,1,314
control,45,2_back_pre,1,33,0,0,0,1,0,1,670
control,45,2_back_pre,1,34,0,1,0,0,0,-1,328
control,45,2_back_pre,1,35,0,0,0,1,0,1,350
control,45,2_back_pre,1,36,1,0,0,0,0,-1,930
control,45,2_back_pre,1,37,0,0,0,1,0,1,474
control,45,2_back_pre,1,38,0,0,0,1,0,1,727
control,45,2_back_pre,1,39,0,0,0,0,1,1,337
control,45,2_back_pre,1,40,0,0,0,1,0,1,492
control,45,2_back_pre,1,41,0,0,0,1,0,1,640
control,45,2_back_pre,2,0,0,0,0,1,0,1,535
control,45,2_back_pre,2,1,0,0,0,1,0,1,428
control,45,2_back_pre,2,2,0,0,0,1,0,1,669
control,45,2_back_pre,2,3,0,0,0,1,0,1,473
control,45,2_back_pre,2,4,0,0,0,0,1,1,384
control,45,2_back_pre,2,5,0,0,0,1,0,1,465
control,45,2_back_pre,2,6,0,0,0,1,0,1,493
control,45,2_back_pre,2,7,0,0,0,1,0,1,670
control,45,2_back_pre,2,8,0,0,0,1,0,1,564
control,45,2_back_pre,2,9,0,0,0,0,1,1,579
control,45,2_back_pre,2,10,0,0,0,1,0,1,636
control,45,2_back_pre,2,11,0,0,0,1,0,1,481
control,45,2_back_pre,2,12,0,0,0,0,1,1,318
control,45,2_back_pre,2,13,0,0,0,1,0,1,449
control,45,2_back_pre,2,14,0,0,0,1,0,1,514
control,45,2_back_pre,2,15,0,0,0,1,0,1,573
control,45,2_back_pre,2,16,1,0,0,0,0,-1,479
control,45,2_back_pre,2,17,0,0,0,1,0,1,499
control,45,2_back_pre,2,18,0,0,0,1,0,1,536
control,45,2_back_pre,2,19,0,0,0,0,1,1,422
control,45,2_back_pre,2,20,0,0,0,1,0,1,505
control,45,2_back_pre,2,21,0,0,0,1,0,1,442
control,45,2_back_pre,2,22,0,0,0,0,1,1,356
control,45,2_back_pre,2,23,0,0,0,1,0,1,410
control,45,2_back_pre,2,24,0,0,0,1,0,1,678
control,45,2_back_pre,2,25,0,0,0,1,0,1,451
control,45,2_back_pre,2,26,0,0,0,1,0,1,600
control,45,2_back_pre,2,27,0,1,0,0,0,-1,331
control,45,2_back_pre,2,28,0,0,0,1,0,1,434
control,45,2_back_pre,2,29,0,0,0,1,0,1,616
control,45,2_back_pre,2,30,0,0,0,0,1,1,520
control,45,2_back_pre,2,31,0,0,0,1,0,1,517
control,45,2_back_pre,2,32,0,0,0,1,0,1,404
control,45,2_back_pre,2,33,0,0,0,0,1,1,414
control,45,2_back_pre,2,34,0,0,0,1,0,1,416
control,45,2_back_pre,2,35,0,0,0,1,0,1,797
control,45,2_back_pre,2,36,0,1,0,0,0,-1,973
control,45,2_back_pre,2,37,0,1,0,0,0,-1,686
control,45,2_back_pre,2,38,0,0,0,1,0,1,359
control,45,2_back_pre,2,39,0,0,0,1,0,1,542
control,45,2_back_pre,2,40,0,0,0,1,0,1,659
control,45,2_back_pre,2,41,0,0,0,1,0,1,500
control,45,2_back_post,3,0,0,0,1,0,0,-1,694
control,45,2_back_post,3,1,0,0,0,1,0,1,734
control,45,2_back_post,3,2,0,0,0,1,0,1,549
control,45,2_back_post,3,3,0,1,0,0,0,-1,534
control,45,2_back_post,3,4,0,0,0,1,0,1,530
control,45,2_back_post,3,5,0,0,0,1,0,1,587
control,45,2_back_post,3,6,0,0,0,1,0,1,464
control,45,2_back_post,3,7,1,0,0,0,0,-1,462
control,45,2_back_post,3,8,0,0,0,1,0,1,520
control,45,2_back_post,3,9,0,0,0,1,0,1,635
control,45,2_back_post,3,10,0,0,0,0,1,1,297
control,45,2_back_post,3,11,0,0,0,1,0,1,453
control,45,2_back_post,3,12,0,0,0,1,0,1,558
control,45,2_back_post,3,13,0,1,0,0,0,-1,412
control,45,2_back_post,3,14,0,0,0,1,0,1,364
control,45,2_back_post,3,15,0,0,0,1,0,1,959
control,45,2_back_post,3,16,0,0,0,0,1,1,562
control,45,2_back_post,3,17,0,0,0,1,0,1,402
control,45,2_back_post,3,18,0,0,0,1,0,1,1598
control,45,2_back_post,3,19,0,0,0,1,0,1,534
control,45,2_back_post,3,20,0,0,0,1,0,1,698
control,45,2_back_post,3,21,0,0,0,0,1,1,734
control,45,2_back_post,3,22,0,0,0,1,0,1,406
control,45,2_back_post,3,23,0,0,0,1,0,1,862
control,45,2_back_post,3,24,0,0,0,1,0,1,607
control,45,2_back_post,3,25,0,0,0,0,1,1,303
control,45,2_back_post,3,26,0,0,0,1,0,1,481
control,45,2_back_post,3,27,0,0,0,1,0,1,1261
control,45,2_back_post,3,28,0,0,0,1,0,1,510
control,45,2_back_post,3,29,0,0,0,1,0,1,683
control,45,2_back_post,3,30,0,0,0,0,1,1,368
control,45,2_back_post,3,31,0,0,0,1,0,1,318
control,45,2_back_post,3,32,0,0,0,1,0,1,685
control,45,2_back_post,3,33,0,1,0,0,0,-1,474
control,45,2_back_post,3,34,0,0,0,1,0,1,595
control,45,2_back_post,3,35,0,0,0,1,0,1,592
control,45,2_back_post,3,36,0,0,0,0,1,1,310
control,45,2_back_post,3,37,0,1,0,0,0,-1,742
control,45,2_back_post,3,38,0,0,0,1,0,1,508
control,45,2_back_post,3,39,0,0,0,1,0,1,552
control,45,2_back_post,3,40,0,0,0,1,0,1,506
control,45,2_back_post,3,41,1,0,0,0,0,-1,689
control,45,2_back_post,4,0,0,0,0,1,0,1,449
control,45,2_back_post,4,1,0,0,0,1,0,1,569
control,45,2_back_post,4,2,0,0,0,1,0,1,455
control,45,2_back_post,4,3,0,0,0,0,1,1,371
control,45,2_back_post,4,4,0,0,0,1,0,1,765
control,45,2_back_post,4,5,0,0,0,1,0,1,937
control,45,2_back_post,4,6,0,0,0,1,0,1,591
control,45,2_back_post,4,7,0,0,0,1,0,1,630
control,45,2_back_post,4,8,0,0,0,0,1,1,299
control,45,2_back_post,4,9,0,0,0,1,0,1,640
control,45,2_back_post,4,10,0,0,0,1,0,1,350
control,45,2_back_post,4,11,0,0,0,0,1,1,343
control,45,2_back_post,4,12,0,0,0,1,0,1,338
control,45,2_back_post,4,13,0,0,0,1,0,1,579
control,45,2_back_post,4,14,0,0,0,0,1,1,319
control,45,2_back_post,4,15,0,0,0,1,0,1,282
control,45,2_back_post,4,16,0,0,0,1,0,1,527
control,45,2_back_post,4,17,0,0,0,1,0,1,542
control,45,2_back_post,4,18,0,0,0,0,1,1,308
control,45,2_back_post,4,19,0,0,0,0,1,1,367
control,45,2_back_post,4,20,0,0,0,1,0,1,740
control,45,2_back_post,4,21,0,0,0,1,0,1,465
control,45,2_back_post,4,22,0,0,0,1,0,1,696
control,45,2_back_post,4,23,0,0,0,1,0,1,681
control,45,2_back_post,4,24,0,0,0,0,1,1,307
control,45,2_back_post,4,25,1,0,0,0,0,-1,402
control,45,2_back_post,4,26,0,0,0,1,0,1,440
control,45,2_back_post,4,27,0,0,0,1,0,1,704
control,45,2_back_post,4,28,0,0,0,1,0,1,407
control,45,2_back_post,4,29,0,0,0,1,0,1,507
control,45,2_back_post,4,30,0,0,0,1,0,1,543
control,45,2_back_post,4,31,0,0,0,0,1,1,421
control,45,2_back_post,4,32,0,0,0,1,0,1,418
control,45,2_back_post,4,33,0,0,0,1,0,1,520
control,45,2_back_post,4,34,0,0,0,1,0,1,604
control,45,2_back_post,4,35,0,0,0,1,0,1,560
control,45,2_back_post,4,36,0,0,0,1,0,1,619
control,45,2_back_post,4,37,0,1,0,0,0,-1,363
control,45,2_back_post,4,38,0,0,0,1,0,1,520
control,45,2_back_post,4,39,0,0,0,1,0,1,556
control,45,2_back_post,4,40,0,0,0,0,1,1,324
control,45,2_back_post,4,41,0,0,0,1,0,1,378
control,47,2_back_pre,1,0,0,0,0,1,0,1,1535
control,47,2_back_pre,1,1,0,0,0,1,0,1,506
control,47,2_back_pre,1,2,0,0,0,1,0,1,457
control,47,2_back_pre,1,3,0,0,0,1,0,1,614
control,47,2_back_pre,1,4,0,0,0,0,1,1,584
control,47,2_back_pre,1,5,0,0,0,1,0,1,485
control,47,2_back_pre,1,6,0,0,0,1,0,1,582
control,47,2_back_pre,1,7,0,0,0,0,1,1,1471
control,47,2_back_pre,1,8,0,1,0,0,0,-1,1301
control,47,2_back_pre,1,9,0,0,0,1,0,1,961
control,47,2_back_pre,1,10,0,0,0,1,0,1,684
control,47,2_back_pre,1,11,0,0,0,1,0,1,606
control,47,2_back_pre,1,12,1,0,0,0,0,-1,572
control,47,2_back_pre,1,13,0,0,0,1,0,1,567
control,47,2_back_pre,1,14,1,0,0,0,0,-1,1234
control,47,2_back_pre,1,15,0,1,0,0,0,-1,945
control,47,2_back_pre,1,16,0,0,0,0,1,1,1550
control,47,2_back_pre,1,17,0,0,0,1,0,1,747
control,47,2_back_pre,1,18,0,0,0,1,0,1,921
control,47,2_back_pre,1,19,0,0,0,1,0,1,935
control,47,2_back_pre,1,20,0,0,0,1,0,1,775
control,47,2_back_pre,1,21,0,0,0,0,1,1,589
control,47,2_back_pre,1,22,0,0,0,1,0,1,1027
control,47,2_back_pre,1,23,0,0,0,1,0,1,756
control,47,2_back_pre,1,24,0,1,0,0,0,-1,995
control,47,2_back_pre,1,25,0,0,0,1,0,1,655
control,47,2_back_pre,1,26,0,0,0,1,0,1,488
control,47,2_back_pre,1,27,0,0,0,1,0,1,536
control,47,2_back_pre,1,28,1,0,0,0,0,-1,436
control,47,2_back_pre,1,29,0,0,0,1,0,1,522
control,47,2_back_pre,1,30,0,0,0,1,0,1,573
control,47,2_back_pre,1,31,0,0,0,0,1,1,496
control,47,2_back_pre,1,32,0,0,0,1,0,1,183
control,47,2_back_pre,1,33,0,0,0,1,0,1,400
control,47,2_back_pre,1,34,0,0,0,0,1,1,372
control,47,2_back_pre,1,35,0,0,0,1,0,1,607
control,47,2_back_pre,1,36,0,0,0,1,0,1,788
control,47,2_back_pre,1,37,0,0,0,1,0,1,649
control,47,2_back_pre,1,38,0,0,0,1,0,1,697
control,47,2_back_pre,1,39,0,1,0,0,0,-1,1345
control,47,2_back_pre,1,40,0,0,0,1,0,1,624
control,47,2_back_pre,1,41,0,0,0,1,0,1,653
control,47,2_back_pre,2,0,0,0,0,1,0,1,972
control,47,2_back_pre,2,1,0,0,0,1,0,1,526
control,47,2_back_pre,2,2,0,0,0,1,0,1,478
control,47,2_back_pre,2,3,0,0,0,1,0,1,550
control,47,2_back_pre,2,4,0,0,0,0,1,1,532
control,47,2_back_pre,2,5,0,0,0,1,0,1,674
control,47,2_back_pre,2,6,0,0,0,1,0,1,1190
control,47,2_back_pre,2,7,0,0,0,1,0,1,563
control,47,2_back_pre,2,8,0,0,0,1,0,1,484
control,47,2_back_pre,2,9,0,0,0,0,1,1,675
control,47,2_back_pre,2,10,0,0,0,1,0,1,533
control,47,2_back_pre,2,11,0,0,0,1,0,1,629
control,47,2_back_pre,2,12,0,1,0,0,0,-1,1121
control,47,2_back_pre,2,13,0,0,0,1,0,1,1732
control,47,2_back_pre,2,14,0,0,0,1,0,1,788
control,47,2_back_pre,2,15,0,0,0,1,0,1,513
control,47,2_back_pre,2,16,0,0,0,1,0,1,523
control,47,2_back_pre,2,17,0,0,0,1,0,1,533
control,47,2_back_pre,2,18,0,0,0,1,0,1,654
control,47,2_back_pre,2,19,0,0,0,0,1,1,470
control,47,2_back_pre,2,20,0,0,0,1,0,1,651
control,47,2_back_pre,2,21,0,0,0,1,0,1,477
control,47,2_back_pre,2,22,0,0,0,0,1,1,376
control,47,2_back_pre,2,23,0,0,0,1,0,1,469
control,47,2_back_pre,2,24,0,0,0,1,0,1,827
control,47,2_back_pre,2,25,0,0,0,1,0,1,589
control,47,2_back_pre,2,26,0,0,0,1,0,1,627
control,47,2_back_pre,2,27,0,0,0,0,1,1,529
control,47,2_back_pre,2,28,0,0,0,1,0,1,468
control,47,2_back_pre,2,29,0,0,0,1,0,1,555
control,47,2_back_pre,2,30,0,0,0,0,1,1,519
control,47,2_back_pre,2,31,0,0,0,1,0,1,591
control,47,2_back_pre,2,32,0,0,0,1,0,1,608
control,47,2_back_pre,2,33,0,1,0,0,0,-1,983
control,47,2_back_pre,2,34,0,0,0,1,0,1,1380
control,47,2_back_pre,2,35,0,0,0,1,0,1,475
control,47,2_back_pre,2,36,0,0,0,0,1,1,434
control,47,2_back_pre,2,37,0,1,0,0,0,-1,671
control,47,2_back_pre,2,38,0,0,0,1,0,1,484
control,47,2_back_pre,2,39,0,0,0,1,0,1,616
control,47,2_back_pre,2,40,0,0,0,1,0,1,591
control,47,2_back_pre,2,41,0,0,0,1,0,1,614
control,47,2_back_post,3,0,0,0,1,0,0,-1,
control,47,2_back_post,3,1,0,0,0,1,0,1,1809
control,47,2_back_post,3,2,0,0,0,1,0,1,648
control,47,2_back_post,3,3,0,0,0,0,1,1,811
control,47,2_back_post,3,4,0,0,0,1,0,1,447
control,47,2_back_post,3,5,0,0,0,1,0,1,403
control,47,2_back_post,3,6,0,0,0,1,0,1,478
control,47,2_back_post,3,7,1,0,0,0,0,-1,619
control,47,2_back_post,3,8,0,0,0,1,0,1,465
control,47,2_back_post,3,9,0,0,0,1,0,1,670
control,47,2_back_post,3,10,0,0,0,0,1,1,370
control,47,2_back_post,3,11,0,0,0,1,0,1,387
control,47,2_back_post,3,12,0,0,0,1,0,1,349
control,47,2_back_post,3,13,0,0,0,0,1,1,401
control,47,2_back_post,3,14,0,0,0,1,0,1,426
control,47,2_back_post,3,15,0,0,0,1,0,1,415
control,47,2_back_post,3,16,0,0,0,0,1,1,1072
control,47,2_back_post,3,17,0,0,0,1,0,1,955
control,47,2_back_post,3,18,0,0,0,1,0,1,522
control,47,2_back_post,3,19,0,0,0,1,0,1,503
control,47,2_back_post,3,20,0,0,0,1,0,1,456
control,47,2_back_post,3,21,0,0,0,0,1,1,493
control,47,2_back_post,3,22,0,0,0,1,0,1,532
control,47,2_back_post,3,23,0,0,0,1,0,1,619
control,47,2_back_post,3,24,0,0,0,1,0,1,567
control,47,2_back_post,3,25,0,0,0,0,1,1,518
control,47,2_back_post,3,26,0,0,0,1,0,1,419
control,47,2_back_post,3,27,1,0,0,0,0,-1,1062
control,47,2_back_post,3,28,0,0,0,1,0,1,561
control,47,2_back_post,3,29,0,0,0,1,0,1,536
control,47,2_back_post,3,30,0,1,0,0,0,-1,597
control,47,2_back_post,3,31,0,0,0,1,0,1,757
